商品ID,标题,价格,参数信息,评论数,好评度,热点评论词,评论用户ID,评论信息,评论时间,用户使用机型
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11920338245,很不错的体验，就是一下子不熟悉手势操作，功能太多了，安全性很好，拍照很好，屏幕不错，手机很好看，用了一下午，系统很流畅，手机也没发热，音质不错，送的耳机的低音效果很好，听起来很有感觉，刘海屏我选择隐藏了，感觉会更好看一点,2018/9/17 20:40,"极光闪蝶色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11721883884,很划算 做活动的时候买的 3788 免手续费分期买的   送货超级快 第二天就收到  充电 很给力 快充效果  续航还可以  拍照 语音 功能很好 之前用P9  用华为 习惯了 P系列好用 耐用,2018/7/19 23:52,"亮黑色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11601173261,手机整体非常满意，搭载麒麟970处理器+6GB内存，采用5.8英寸显示屏，分辨率2240x1080，后置莱卡双摄镜头，通过AI技术实现场景识别模式适配。,2018/6/16 22:54,"极光色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12290381435,给妈妈买的，小巧玲珑的，很好看，很适合妈妈。运行速度很快。总而言之，很满意。,2018/12/22 13:06,"极光色,标准版,6GB+128GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",13220295882,"外形外观：挺漂亮，大小也合适。
屏幕音效：耳机效果一般般，手机还好
拍照效果：像素好，效果逼真，色彩柔和，同事都说不错，比苹果好
运行速度：速度挺快
待机时间：一般都有一天以上
其他特色：拍照特别清晰，下图是拍的之前的手机。充电器充电速度超快，很给力。",2019/9/13 15:12,"极光色,标准版,6GB+128GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12786295148,玩游戏感觉很不错，手机反应也很快。照相很不错，我是一个不上镜的人，一般的手机拍的脸都变形，但是这个不会。所以还是很满意的,2019/5/21 8:52,"极光色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12172538047,"手机很惊艳，很好看&hellip;物流也很速度。
耐电量?也很好&hellip;
玩游戏没有以前的手机卡了。
不足可能是TFT材质的屏幕用着有些不灵敏。
整体不错",2018/11/22 12:36,"极光色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12337895968,华为良心手机，系统非常人性化，手机运行速度快，或许是新机的原因，外观也是非常漂亮，因为之前用的苹果，感觉华为手感很轻，总体感觉不错,2019/1/4 21:17,"亮黑色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11748223020,没有卡机闪退等现象，用了一段时间很好，色彩很鲜亮，玩农药很好，不卡机，相机也很棒，信赖京东，东西帮半个，自带的手机壳一般，自己又买了一个手感好一点的，总体满意。,2018/7/27 20:58,"极光色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12153602982,很好！很多年没用过安卓系统的手机了，已前用三星的手机给我的印象是~多，电池不耐用，用久速度变慢，本来买这部手机是用来备用的，没想到用了后感觉超呼想像，首先是系统优化很好，多个返回键比苹果的还好用，电池两部机差不多，对搔扰电话的拦截比苹果强很多，单从使用感觉来说已经好用过苹果很多，拍照方面夜景比苹果强很多，人像就比苹果X的差，主要是相片优化太过了，没苹果的真实，屏幕已经不错了，但还是苹果的要更好些，苹果的更实，更护眼，总之，P20很好，性价比很高&hellip;如果以后在屏幕显示上升级一些，会果断放弃苹果，支持国货。,2018/11/18 12:33,"珠光贝母色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12402346889,"刚收到，昨天下的单，今天就收到了。京东的速度第一，快递员也非常负责任，一如既往地支持京东！
手机外观漂亮，很喜欢，刚充上电，还没用，华为品牌，估计错不了，一直在用华为！",2019/1/23 12:24,"极光色,标准版,6GB+128GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12099158631,相机非常好用，照相很清晰，手机的大小很合适，单手操作方便，颜色非常喜欢，适合女生用，用的特别方便，速度很快，期待将来会有更好的表现，就是感觉拍照的效果还没有摸准，好像没有我原来三星的手机好用，但是也不确定用用再看吧，期待会有好的效果,2018/11/8 13:31,"珠光贝母色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11818393650,使用感受非常好，运行速度也很理想，最值得称赞的是拍照功能，像素极其清晰，比Iphone7P要高出好几个档次，抬手即拍的快捷键，可以让你随时随地的捕捉你想要记住的瞬间，方便而且快捷，总体而言，是相当不错的一款手机。,2018/8/18 15:07,"亮黑色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12704674056,苹果换到华为，真香。充电快，双卡双待，前置指纹集成返回键主页键，方便好用。极光色，非常漂亮。,2019/4/29 6:37,"极光色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11653523927,京东快递速度棒棒哒！之前用的荣耀v8，这回换成华为的旗舰机了，p20手机非常的漂亮，买的极光色的，很好看，后盖照人清晰。这款手机够用好几年了，内存足够了，麒麟970很厉害，手机运行相当流畅，照相更是棒棒哒！非常满意的一次购物。,2018/6/29 11:25,"极光色,标准版,6GB+128GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11997682657,用了十多天才来评论，我之前用华为V8高配版，用了两年还好好的，可能我保养好，电池中轻度用还免强用到一天，可惜给人偷了，上网查下手机，虽然性能方面P20没一加六和米8高，也考虑过荣耀系列，因为配置一样，荣耀便宜不少，但还是给他花骚的后盖吸引了，忘不了，哈哈，说下试用感觉受吧，因为算全面屏，手机整体小，修长，单手操作完美，指纹，面部解锁很快，AI智能照相真心很好，相素清晰完美，手机反应很流畅，功能也很强大，还多了一些双卡双4G上网，通话中能上网的功能，更人性，更完美，缺点就是电池电量再大点有4000就更好！,2018/10/12 10:41,"极光色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11774261669,用了两天，个人觉得系统很好，大爱。然后拍照也可以，日常出行完全够用。续航一般。屏幕对我来说小了，但很适合单手。用了好几个华为了，我觉得华为算是很完美的机子了。,2018/8/4 22:48,"极光色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12376064568,用了一个月了，速度快，外形美观大方，经常听歌看小说，待机时间两天，相机不错，夜景拍的很好。,2019/1/15 19:38,"亮黑色,标准版,6GB+128GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11398295228,屏幕可以当镜子的那种亮！续航一般，不过我不打游戏，最多就看看视频聊聊天，所以也完全够用！全面屏是真的爽！以及系统越来越#了！喜欢！被华为圈粉圈的死死的！,2018/4/14 22:07,"宝石蓝,标准版,6GB+128GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11437665915,电池续航能力还可以吧，运行速度非常快，通话声音大，音质极佳，外观漂亮，手机屏幕显示色彩鲜明，功能齐全，手机膜已贴好，包装盒里有个透明手机套子，特意用了半月才来评价，越用越喜欢，有史以来最好的华为手机。,2018/4/28 15:45,"亮黑色,标准版,6GB+128GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11623646261,屏幕还是很好的，看起来比之前的iPhone6S好很多。虽然实际只大了一点，但是屏幕大了太多了，很赞?。系统也很流畅很舒服，操作上也不比iPhone差。极光色没有图片里那么炫酷，反倒更适合日常使用。相机自带美颜，尤其视频的时候，夜间美颜效果也很赞。,2018/6/21 14:37,"极光色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12483696236,很快，很准时。手机很好用。比我想想的还好看。支持国产。加油华为。,2019/2/24 16:44,"极光色,标准版,6GB+128GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11711567102,手机真的十分好看，新机618也不优惠，但是送了个智能音响也很有趣。粉粉的外观很有少女心呀 运行速度很快玩农药不卡的      充电很快  基本不到两小时就能从十几的电充满   充电也没有发热的情况  拍照也很好看   自动识别拍的是什么然后自动调色掉    就是偶尔对焦很慢   可能是因为我不太会用  相机我还得再研究  没有耳机孔的设计提升了手机颜值  对我的使用没啥影响   因为我用蓝牙耳机   送了原厂耳机和转换头  很贴心   这是我的第一个华为手机   总体很满意,2018/7/16 22:52,"樱粉金,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12306621550,"外观很棒 大小合适 女生握着正好 系统流畅 拍照性能很好
支持强大的华为 拒绝苹果！！！",2018/12/26 20:57,"极光色,标准版,6GB+128GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12066680803,用了一段时间了，感觉非常好。外观颜色很好看，适合女生。手机的手感很好，干什么都非常流畅，不卡。电池电量特别足，每天充一次电就好了，这就是一直选华为的原因。拍照效果没得说，简直太棒了，完美手机。上一个MATE8用了三年了，主要是内存不够了才换，相信华为的品质～,2018/11/1 9:05,"樱粉金,标准版,6GB+128GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11495945201,效果很好，原本用的是P9 PLUS。现在用P20，原本还看介绍5.9寸的还怕太大，到手后发现其实也不大，比P9 PLUS还小一点。还有NFC功能，出门再也不用带卡了，一台手机空身出门！！！爽！！！,2018/5/18 14:24,"宝石蓝,标准版,6GB+128GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12820415607,中国的华为真的很牛，性能方面，新家方面，还有，CPU方面，都很高，而且玩游戏方面也不卡，超级牛叉，买了有，七天多了，然后呢，反应全部都很灵敏，很好的一款华为手机，我之前自己一直用的是小米，最后呢，还是选择了华为，p20，值得购买，性价比高，拍照技术，很高，清晰度，没有一点的，沉淀比618，便宜，超级实惠，值得购买而且还是麒麟970的不是现在美国在抵制华为吗？肯定还会打的过美国支持国产的，美国这么垃圾的一个过程，还是我们中国牛,2019/5/30 7:31,"极光色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",12418970922,手机用了快一周 小屏手机 女生用刚刚好 指纹也很方便 极光色也特好看 就是感觉拍照自带美颜 我不太喜欢美颜的,2019/1/28 10:39,"极光色,标准版,6GB+64GB"
7321794,华为 HUAWEI P20 AI智慧徕卡双摄全面屏游戏手机 6GB+64GB 极光色 全网通移动联通电信4G手机 双卡双待,2588,"华为P20,7321794,480.00g,中国大陆,麒麟970,6GB,64GB,不支持存储卡,后置双摄,2000万像素,2400万像素,微距，光学变焦，后置双摄,5.8英寸,全高清FHD+,其它屏幕比例,刘海屏,3400,5V/4.5A,极光色,人脸识别，快速充电，防水防尘,Android(安卓),20-26W,超大字体，语音命令，极简桌面模式",730000,99,"流畅至极,漂亮大方,使用舒适,颜色绚丽,拍照一流,真彩清晰显示屏,性能一流,高速快充,音质上乘,内存充足",11982796491,拍照片很好，效果清晰，分辨率很高。入手轻便，样式如图很漂亮，反映很快，语音系统方言都能听懂！电量还行，听了一天的小说还有百分之30的电！信号果然比我以前的荣耀8强多了。可以没机会去实验那个全球通?！！想去试试夜景，可惜这几天都下雨,2018/10/7 17:51,"极光闪蝶色,标准版,6GB+64GB"
